id,name,date,director,actor,language
1431051,Please Mind the Gap,2018.0,Gagandeep Singh,,Hindi
1431120,Unnodu Ka,2016.0,R. K.,Aari Arjuna,Tamil
1431124,Jai Maruthi 800,2016.0,A. Harsha,Sharan,Kannada
1431200,Zindagi 50 50,2013.0,,Veena Malik,Hindi
1431237,Haat - The Weekly Bazaar,2011.0,Seema Kapoor,Divya Dutta,Hindi
1431258,Prem Kaa Game,2010.0,Ashok Kheny,Salman Khan,Hindi
1431268,Aamras,2009.0,Rupali Guha,Vega Tamotia,Hindi
1431388,Goppinti Alludu,2000.0,E.V.V. Satyanarayana,Nandamuri Balakrishna,Telugu
1431400,Janakiraman,1997.0,Sundar C,R. Sarathkumar,Tamil
1431417,Kakababu Here Gelen?,1995.0,Pinaki Chaudhuri,Soumitra Chatterjee,"Bengali, Bangla"
1431435,Cheppadividya,1993.0,G. S. Vijayan,Sudheesh,Malayalam
1431443,Priyapetta Kukku,1992.0,Sunil,Jagadish,Malayalam
1431470,కళ్ళు,1988.0,M. V. Raghu,Shivaji Raja,Telugu
1431501,Sitam,1982.0,Aruna Raje,Naseeruddin Shah,Hindi
1431554,Eradu Kanasu,1974.0,B. Dorairaj,Dr. Rajkumar,Kannada
1431555,Sampathige Savaal,1974.0,A V Seshagiri Rao,Dr. Rajkumar,Kannada
1431579,Adimakal,1969.0,K. S. Sethumadhavan,Prem Nazir,Malayalam
1431591,Jiban Mrityu,1967.0,Hiren Nag,Uttam Kumar,"Bengali, Bangla"
1431594,Biradari,1966.0,Ram Kamlani,Shashi Kapoor,Hindi
1431598,Pazhani,1965.0,A. Bhimsingh,Sivaji Ganesan,Tamil
1431631,Gateway of India,1957.0,J. Om Prakash,Bharat Bhushan,Hindi
1431641,Rickshawala,1955.0,Satyen Bose,,"Bengali, Bangla"
1431669,Lal Haveli,1944.0,K.B. Lall,Surendra,Hindi
1431831,Sureshanteyum Sumalathayudeyum Hrudayahariyaya Pranayakadha,2024.0,Ratheesh Balakrishnan Poduval,Rajesh Madhavan,Malayalam
1431876,Naayaadi,2023.0,Aadharsh Madhikaandham,Aadharsh Madhikaandham,Tamil
1431933,The Conversion,2022.0,Vinod Tiwari,Vindhya Tiwary,Hindi
1431999,Turu Love,2021.0,Abhijit Chowdhury,Rishav Basu,"Bengali, Bangla"
1432019,376 D,2020.0,Gunveen Kaur,Vivek Kumar,Hindi
1432203,Kaagaz Ke Fools,2015.0,Anil Chaudhary,Vinay Pathak,Hindi
1432220,Mehrooni,2014.0,Faraz Ali,Sharib Hashmi,Hindi
1432302,Karuvarai Pookkal,2011.0,IPS Xavier,Julia Robert,Tamil
1432327,Fruit & Nut,2009.0,Kunal Vijaykar,Boman Irani,Hindi
1432402,Jai Surya,2004.0,Manoj Kumar,Arjun Sarja,Tamil
1432421,Market,2003.0,Jai Prakash,Manisha Koirala,Hindi
1432439,Premaku Swagatam,2002.0,S.V. Krishna Reddy,J. D. Chakravarthi,Telugu
1432462,Gunda Mawali,1998.0,Suresh Krishna,Nagarjuna Akkineni,Telugu
1432509,Radha Ka Sangam,1992.0,Kirti Kumar,Abhimanyyu Abhimanyu,Hindi
1432513,Nettippattam,1991.0,Kaladharan Adoor,Sreenivasan,Malayalam
1432548,Vrutham,1987.0,I V Sasi,Kamal Haasan,Malayalam
1432560,Guruji Oru Vakku,1985.0,Rajan Sankaradi,Nedumudi Venu,Malayalam
1432589,Shubhodayam,1980.0,K. Viswanath,Chandramohan,Telugu
1432607,Oru Oodhappu Kan Simittugiradhu,1976.0,S. P. Muthuraman,Kamal Haasan,Tamil
1432619,Hawas,1974.0,Saawan Kumar Tak,Anil Dhawan,Hindi
1432622,Tata Manavadu,1973.0,Dasari Narayana Rao,S. V. Ranga Rao,Telugu
1432679,Iruvar Ullam,1963.0,L. V. Prasad,Sivaji Ganesan,Tamil
1432688,Paadhai Theriyudhu Paar,1960.0,Nemai Ghosh,Vijayan K,Tamil
1432692,Sahodari,1959.0,A. Bhimsingh,Ashokan,Tamil
1432703,Kath Putli,1957.0,Amiya Chakrabarty,Balraj Sahni,Hindi
1432883,Mayasabha,,Rahi Anil Barve,Javed Jaffrey,Hindi
1432908,Indian 3,2025.0,Shankar,Kamal Haasan,Tamil
1432928,Kaliyugam Pattanamlo,2024.0,,,Telugu
1432980,Kannitheevu,2023.0,Sundar Balu,Varalaxmi Sarathkumar,Tamil
1432993,Tanaav,2022.0,,Manav Vij,Hindi
1433071,MAD,2021.0,Laxman Meneni,Spandana Palli,Telugu
1433115,Beer Fiction,2020.0,Camp Sasi,Pawan Ramesh,Telugu
1433122,Nawab,2020.0,Mansi Nirmal Jain,Aparshakti Khurana,Hindi
1433143,Nungambakkam,2019.0,Ramesh Selvan D S,Ajmal Ameer,Tamil
1433258,54321,2016.0,A Ragavendra Prasad,Ravi Raghavendra,Tamil
1433306,Sagaptham,2015.0,Surendran,Shanmuga Pandian,Tamil
1433382,My Barefoot Friend: The Story of Shallim and His Old Rickshaw,2011.0,Lee Seong-gyou,,Hindi
1433537,Scribbles on Akka,2000.0,Madhusree Dutta,Seema Biswas,Hindi
1433559,Innalekalillathe,1997.0,George Kithu,Biju Menon,Malayalam
1433560,Abhaas,1997.0,Bijaya Jena,Bijaya Jena,Hindi
1433561,Veedevadandi Babu,1997.0,E.V.V. Satyanarayana,Mohan Babu,Telugu
1433591,Tyagi,1992.0,K. C. Bokadia,Rajinikanth,Hindi
1433617,Mohabbat Ke Dushman,1988.0,Prakash Mehra,Raaj Kumar,Hindi
1433633,Babu,1985.0,A. C. Tirulokchandar,Rajesh Khanna,Hindi
1433650,Marmaram,1982.0,Bharathan,Nedumudi Venu,Malayalam
1433671,Heeralaal Pannalaal,1978.0,Ashok Roy,Shashi Kapoor,Hindi
1433672,Vanakkathukuriya Kathaliye,1978.0,A. C. Tirulokchandar,Rajinikanth,Tamil
1433673,Rahu Ketu,1978.0,B. R. Ishara,Shashi Kapoor,Hindi
1433687,Aap Beati,1976.0,Mohan Kumar,Shashi Kapoor,Hindi
1433697,Ek Mahal Ho Sapno Ka,1975.0,Devendra Goel,Ashok Kumar,Hindi
1433734,Thunaivan,1969.0,M. A. Thirumugam,A. V. M. Rajan,Tamil
1433957,Thani Oruvan 2,,Mohan Raja,Jayam Ravi,Tamil
1433986,Kherwal,2023.0,Uttam Kamati,,"Bengali, Bangla"
1434059,Mlechha,2022.0,Prasad Vasant,Prasad Vasant,Hindi
1434089,Alpha Beta Gamma,2021.0,Shankar Sri Kumar,Nishan K. P. Nanaiah,Hindi
1434191,Azhiyatha Kolangal 2,2019.0,MR Bharathi,Prakash Raj,Tamil
1434203,Hope,2019.0,Fathima Shanaz,Fathima,Tamil
1434207,"CHACHAN, A DAY",2019.0,Jain Jose Abraham,,Malayalam
1434247,Hoyto Manush Noy,2018.0,Koustav Bhattacharya,Mahul Brahma,"Bengali, Bangla"
1434288,Maa Abbayi,2017.0,,Sree Vishnu,Telugu
1434429,The Speed: Do or Die,2012.0,Shohanur Rahman Shohan,Ananta Jalil,"Bengali, Bangla"
1434490,Siddham,2009.0,J. D. Chakravarthi,Jagapati Babu,Telugu
1434495,Rainbow,2008.0,V. N. Aditya,Rahul Haridas,Telugu
1434502,Idhi Sangathi,2008.0,Chandra Siddhartha,Abbas,Telugu
1434504,Novel,2008.0,East Coast Vijayan,Jayaram,Malayalam
1434554,Choruivati,2002.0,Mostofa Sarwar Farooki,,"Bengali, Bangla"
1434581,Kondattam,1998.0,K. S. Ravikumar,Arjun Sarja,Tamil
1434585,Betaabi,1997.0,Rajesh Ram Singh,Arshad Warsi,Hindi
1434602,Mejo Bou,1995.0,Bablu Samaddar,Chumki Choudhury,"Bengali, Bangla"
1434605,Sadhu,1994.0,P. Vasu,Arjun Sarja,Tamil
1434644,Hisaab Khoon Ka,1989.0,Surendra Mohan,Mithun Chakraborty,Hindi
1434666,Mohabbat,1985.0,,Anil Kapoor,Hindi
1434677,Vaazhkai,1984.0,C. V. Rajendran,Sivaji Ganesan,Tamil
1434766,Shuk Sari,1969.0,Susil Majumdar,Uttam Kumar,"Bengali, Bangla"
1434768,Jedara Bale,1968.0,B. Dorairaj,Dr. Rajkumar,Kannada
1434770,Suhaag Raat,1968.0,,Jeetendra,Hindi
1434960,Kismet,,Sazzad Bin Jahid,Mirat Safin Turjo,"Bengali, Bangla"
1435051,Kidugu,2023.0,veera murugan,Kalloori Vinoth,Tamil
1435083,Gangster Gangaraju,2022.0,Eeshaan Surya,Laksh Chadalavada,Telugu
1435134,Shukra,2021.0,Suku Purvaj,Srijitha Ghosh,Telugu
1435139,Circle of Desire,2021.0,Habibur Rahman,Jaya Ahsan,"Bengali, Bangla"
1435144,Bhaag Beanie Bhaag,2020.0,Debbie Rao,Swara Bhasker,Hindi
1435297,Wah Taj,2016.0,Ajit Sinha,Shreyas Talpade,Hindi
1435450,Penpattanam,2010.0,V M Vinu,Kailash,Malayalam
1435517,Ekantham,2007.0,Madhu Kaithapram,Thilakan,Malayalam
1435591,Hands Up,2000.0,Siva Nageshwara Rao,Nagendra Babu,Telugu
1435626,Taaqat,1995.0,Talat Jani,Dharmendra,Hindi
1435650,Pudhiya Sarithiram,1990.0,Muruganandam,Ramki,Tamil
1435672,Anuraaga Aralithu,1986.0,M S Rajashekar,Dr. Rajkumar,Kannada
1435687,John Jani Janardhan,1984.0,Rama Rao Tatineni,Rajinikanth,Hindi
1435773,The Doings of Lord Krishna,1971.0,Homi Wadia,Heena Kumari,Hindi
1435777,Saat Sawal,1971.0,Babubhai Mistri,Naval Kumar,Hindi
1435855,Dil Ki Rani,1947.0,Mohan Sinha,Raj Kapoor,Hindi
1436049,From This Small Place,2023.0,Taimi Arvidson,Hossain Johar,"Bengali, Bangla"
1436063,Checkmate,2023.0,Akriti Bajpai,Harsh Beniwal,Hindi
1436081,An Election Diary,2023.0,Avijit Mukul Kishore,,Hindi
1436108,Vakeel Babu,2022.0,Sumit Purohit,Abhishek Banerjee,Hindi
1436252,Fancy dress,2019.0,Ranjith Skaria,Guinness Pakru,Malayalam
1436291,Loudspeaker,2018.0,Shiva Tejass,Anusha Rodrigues,Kannada
1436443,Karar: The Deal,2014.0,Sabir,Maheck Chahal,Hindi
1436462,Mahapurush O Kapurush,2013.0,Aniket Chattopadhyay,Bratya Basu,"Bengali, Bangla"
1436626,Aanch,2003.0,Rajesh Kumar Singh,Nana Patekar,Hindi
1436627,Oka Radha Iddaru Krishnula Pelli,2003.0,G. Nageswara Reddy,Srikanth,Telugu
1436649,Azhagana Naatkal,2001.0,Sundar C,Karthik Muthuraman,Tamil
1436693,Kismat,1995.0,Harmesh Malhotra,Vikas Anand,Hindi
1436715,Yeh Raat Phir Na Aayegi,1992.0,,Jeetendra,Hindi
1436721,Golmaal Govindam,1992.0,Rama Rao Tatineni,Rajendra Prasad,Telugu
1436755,Manchi Manasulu,1986.0,Mohan Gandhi,Bhanupriya,Telugu
1436769,Sivappu Sooriyan,1983.0,Muktha Srinivasan,Rajinikanth,Tamil
1436850,En Annan,1970.0,P. Neelakantan,M. G. Ramachandran,Tamil
1436868,Afsana,1966.0,Brij,Ashok Kumar,Hindi
1436932,Jeevitha Nouka,1951.0,K. Vembu,Thikkurissy Sukumaran Nair,Malayalam
1437072,Untitled Ujjwal Nikam Biopic,,Avinash Arun,Aamir Khan,Hindi
1437093,Kuch Khattaa Ho Jaay,2024.0,Ashok G.,Guru Randhawa,Hindi
1437104,Rabindra Kabya Rahasya,2023.0,Sayantan Ghosal,Ritwick Chakraborty,"Bengali, Bangla"
1437107,Sumo Didi,2023.0,Jayant Rohatgi,Shriyam Bhagnani,Hindi
1437169,From the Shadows,2022.0,Miriam Chandy Menacherry,,Hindi
1437186,Abbar Kanchanjangha,2022.0,Raajhorshee De,Saswata Chatterjee,"Bengali, Bangla"
1437223,Baikunth,2021.0,Vishwa Bhanu,Sangam Shukla,Hindi
1437224,Dreaming of Words,2021.0,Nandan,,Telugu
1437360,Komaali Kings,2018.0,King Ratnam,King Ratnam,Tamil
1437400,Gemini,2017.0,P K Baburaj,Esther Anil,Malayalam
1437403,Khamosh Adalat Jaari Hai,2017.0,Ritesh Menon,Nandita Das,Hindi
1437496,Kutteem Kolum,2013.0,Guinness Pakru,Guinness Pakru,Malayalam
1437561,Sneha Geetham,2010.0,Madhura Sridhar Reddy,Sundeep Kishan,Telugu
1437581,Hit List,2009.0,Sandip Ray,Siddhartha Chatterjee,"Bengali, Bangla"
1437644,The Film,2005.0,Zunaid Memon,Mahima Chaudhry,Hindi
1437677,Vasanthamalika,2002.0,Suresh Krishnan,Mukesh,Malayalam
1437699,English Pellam East Godavari Mogudu,1999.0,Rudraraju Suresh Varma,Srikanth,Telugu
1437714,Sandhippoma,1998.0,Indrakumar,Suriya,Tamil
1437731,Mookkilla Rajyathu Murimookkan Rajavu,1996.0,Sasi Mohan,Manoj K Jayan,Malayalam
1437753,Panaah,1992.0,,Naseeruddin Shah,Hindi
1437775,Muthina Haara,1990.0,Rajendra Singh Babu,Vishnuvardhan,Kannada
1437783,Mitti Aur Sona,1989.0,,Chunky Pandey,Hindi
1437804,Namumkin,1988.0,Hrishikesh Mukherjee,Raj Babbar,Hindi
1437805,Avam,1987.0,B.R. Chopra,Rajesh Khanna,Hindi
1437816,Udhaya Geetham,1985.0,Rangarajan K,Mohan,Tamil
1437866,Safed Haathi,1977.0,Tapan Sinha,Shatrughan Sinha,Hindi
1437868,Zindagi,1976.0,Ravi Tandon,Moushumi Chatterjee,Hindi
1437876,Ninaithadhai Mudippavan,1975.0,P. Neelakantan,M. G. Ramachandran,Tamil
1437878,Cinema Paithiyam,1975.0,Muktha Srinivasan,Jaishankar,Tamil
1437895,Nalla Neram,1972.0,M. A. Thirumugam,M. G. Ramachandran,Tamil
1437906,Bachpan,1970.0,,,Hindi
1437936,Vettaikaaran,1964.0,M. A. Thirumugam,M. G. Ramachandran,Tamil
1437967,Mangayar Thilakam,1955.0,L. V. Prasad,Sivaji Ganesan,Tamil
1437975,Maa,1952.0,Bimal Roy,Bharat Bhushan,Hindi
1438114,Kaduvetti,,Solai Arumugam,R. K. Suresh,Tamil
1438115,Laal Rang 2: Khoon Chusva,,Syed Ahmad Afzal,Randeep Hooda,Hindi
1438126,Paris Paris,,Ramesh Aravind,Kajal Agarwal,Tamil
1438226,Kothamrito,2022.0,Jiit Chakraborty,Kaushik Ganguly,"Bengali, Bangla"
1438307,Searching for Happiness...,2021.0,Suman Ghosh,Sudipta Chakraborty,"Bengali, Bangla"
1438322,Quota,2020.0,P. Amudhavanan,Aadhil,Tamil
1438356,Moonlight Dreams,2020.0,Souvid Datta,Priyanka Ghosh Roy,"Bengali, Bangla"
1438394,Marudhar Express,2019.0,Vishal Mishra,Kunaal Roy Kapur,Hindi
1438398,Vinara Sodara Veera Kumara,2019.0,Sateesh Chandra Nadella,Priyanka Jain,Telugu
1438429,Super Hero,2018.0,Ashiqur Rahman,Shakib Khan,"Bengali, Bangla"
1438509,Viraat,2016.0,H. Vasu,Darshan Thoogudeepa,Kannada
1438528,Viswasam Athalle Ellam,2015.0,Jayaraj Vijay,Shine Tom Chacko,Malayalam
1438577,Emo Gurram Egaravachu,2014.0,Chandra Siddhartha,Savika Chaiyadej,Telugu
1438597,Devaraya,2012.0,Nani Krishna,Srikanth,Telugu
1438792,Manoharam,2000.0,Gunasekhar,Jagapati Babu,Telugu
1438806,Uyirodu Uyiraga,1998.0,Sushma Ahuja,Ajith Kumar,Tamil
1438834,Thakshasila,1995.0,K Sreekuttan,Suresh Gopi,Malayalam
1438838,Achan Raajavu Appan Jethavu,1995.0,Nissar,Mukesh,Malayalam
1438852,Paasamalargal,1994.0,Suresh Chandra Menon,Arvind Swamy,Tamil
1438867,Rowdy Inspector,1992.0,B. Gopal,Nandamuri Balakrishna,Telugu
1438900,Swathi Thirunal,1987.0,Lenin Rajendran,Anant Nag,Malayalam
1438905,Andhaa Yudh,1987.0,Dayal Nihalani,Raj Babbar,Hindi
1438920,Haadsaa,1983.0,Akbar Khan,Akbar Khan,Hindi
1438952,Ram Bharose,1977.0,Anand Sagar,Randhir Kapoor,Hindi
1438987,Sachaai,1969.0,K. Shankar,Shammi Kapoor,Hindi
1438999,Lighthouse,1965.0,K. Shankar,M. G. Ramachandran,Tamil
1439018,Maya,1961.0,D.D. Kashyap,Dev Anand,Hindi
1439046,Penn,1954.0,M. V. Raman,Vyjayanthimala,Tamil
1439076,Kashinath,1943.0,Nitin Bose,Asit Baran,Hindi
1439082,Jawab,1942.0,P.C. Barua,Ratin Banerjee,"Bengali, Bangla"
1439547,L7,2016.0,Mukund Pandey,Ajay,Telugu
1439578,Kamara Kattu,2015.0,Ramki Ramakrishnan,Sree Raam,Tamil
1439654,Elar Char Adhyay,2012.0,Bappaditya Bandopadhyay,Paoli Dam,"Bengali, Bangla"
1439719,Children of Mandala,2009.0,Anand Patwardhan,,Hindi
1439722,Ek Se Bure Do,2009.0,,Arshad Warsi,Hindi
1439801,Raasta,2003.0,Bratya Basu,Mithun Chakraborty,"Bengali, Bangla"
1439847,Chupp,1997.0,Ambrish Sangal,Jeetendra,Hindi
1439872,Addeham Enna Iddeham,1993.0,Viji Thamby,Siddique,Malayalam
1439890,Ajagajantara,1991.0,Kashinath,Kashinath,Kannada
1439898,Ontari Poratam,1989.0,K Raghavendra Rao,Venkatesh,Telugu
1439901,Rugmini,1989.0,K. P. Kumaran,Nedumudi Venu,Malayalam
1439926,Gangvaa,1984.0,Rajashekar,Rajinikanth,Hindi
1439947,Vida Parayum Munpe,1981.0,Mohan,Prem Nazir,Malayalam
1439972,Satyavan Savithri,1977.0,P G Viswambharan,Kamal Haasan,Malayalam
1440024,Ek Shriman Ek Shrimati,1969.0,Bhappi Sonie,Shashi Kapoor,Hindi
1440038,Palnati Yudham,1966.0,Ramineedu Gutha,N.T. Rama Rao,Telugu
1440041,Neend Hamari Khwab Tumhare,1966.0,Shiv Sahni,Shashi Kapoor,Hindi
1440059,Meri Surat Teri Ankhen,1963.0,R.K. Rakhan,Ashok Kumar,Hindi
1440063,Naughty Boy,1962.0,Shakti Samanta,Kishore Kumar,Hindi
1440068,Suno Baranari,1960.0,Ajoy Kar,Uttam Kumar,"Bengali, Bangla"
1440091,Raj Hath,1956.0,Sohrab Modi,Sohrab Modi,Hindi
1440136,Raithu Bidda,1939.0,Gudavalli Ramabrahmam,Bellary Raghava,Telugu
1440261,Pavan Putra Bhaijaan,,,Salman Khan,Hindi
1440309,Journey,2023.0,Kapil Joshi,Bharati Perwani,Hindi
1440359,Irumban,2023.0,Keera,Junior MGR,Tamil
1440404,Sivi 2,2022.0,K. R. Senthil Nathan,Tej Charanraj,Tamil
1440517,Meendum Oru Mariyathai,2020.0,Bharathiraja,Bharathiraja,Tamil
1440525,I do it for the Sparrow and the Mouse,2020.0,Amit Dutta,,Hindi
1440591,Sollividava,2018.0,Arjun Sarja,Chandan Kumar,Tamil
1440622,Attu,2017.0,Rathan Linga,Archana Ravi,Tamil
1440657,Thanu Nenu,2015.0,P.Rammohan,Santosh Shoban,Telugu
1440685,Pulipaarvai,2014.0,Praveen Gandhi,Sathiyadev,Tamil
1440694,Vegam,2014.0,K G Anil Kumar,Prathap Pothan,Malayalam
1440723,Breaking News Live,2013.0,Sudhir Ambalapadu,Kavya Madhavan,Malayalam
1440761,"Please Don't Beat Me, Sir!",2011.0,Shashwati Talukdar,,Hindi
1440775,Ilaingan,2011.0,Suresh Krishna,Pa. Vijay,Tamil
1440795,Bhavnao Ko Samjho,2010.0,Sunil Pal,Sunil Pal,Hindi
1440856,Sarhad Paar,2006.0,Raman Kumar,Mahima Chaudhry,Hindi
1440861,Asadhyudu,2006.0,Anil Krishna,Kalyan Ram,Telugu
1440873,Nazar,2005.0,Soni Razdan,Ashmit Patel,Hindi
1440884,Aakrosh,2004.0,Prashant Nanda,Jeet,"Bengali, Bangla"
1440891,Kadhal Kirukkan,2003.0,Sakthi Chidambaram,R. Parthiban,Tamil
1440906,Kalachakram,2002.0,Sonu Sisupal,Devan,Malayalam
1440909,Veettoda Mappillai,2001.0,V. Sekhar,Napoleon,Tamil
1440940,Maavidakulu,1998.0,,Jagapati Babu,Telugu
1440958,Njan Kodiswaran,1994.0,Jose Thomas,Jagadish,Malayalam
1440961,Saajan Ka Ghar,1994.0,Surendra Kumar Bohra,Rishi Kapoor,Hindi
1440971,Zakhmi Rooh,1993.0,Pawan Kumar,Moon Moon Sen,Hindi
1440977,Vansh,1992.0,Pappu Verma,Sudesh Berry,Hindi
1440988,Layanam,1989.0,Thulasidas,Silk Smitha,Malayalam
1441032,Swami Dada,1982.0,Dev Anand,Dev Anand,Hindi
1441048,Khwab,1980.0,Shakti Samanta,Mithun Chakraborty,Hindi
1441070,Nehle Pe Dehla,1976.0,Raj Khosla,Sunil Dutt,Hindi
1441077,Sagina,1974.0,Tapan Sinha,Dilip Kumar,Hindi
1441079,Jadi Jantem,1974.0,Tarun Majumdar,Uttam Kumar,"Bengali, Bangla"
1441105,Ethiroli,1970.0,K. Balachander,Sivaji Ganesan,Tamil
1441208,Durga,1939.0,Franz Osten,Devika Rani,Hindi
1441316,The Mouse,,Deepankar Prakash,Brijendra Kala,Hindi
1441343,Vicky Vidya Ka Woh Wala Video,2024.0,Raaj Shaandilyaa,Triptii Dimri,Hindi
1441421,A Cheat Day,2022.0,Gautam Arora,Eisha Chopra,Hindi
1441476,Side A Side B,2022.0,Sudhish Kamath,Rahul Rajkhowa,Hindi
1441481,Meendum,2021.0,Saravana Subbiah,Kathiravan,Tamil
1441491,Ram Asur,2021.0,Triparna Venkatesh,Abhinav Sardar,Telugu
1441526,Sphulingo,2021.0,Tauquir Ahmed,Shamol Mawla,"Bengali, Bangla"
1441605,Chousar Firangi,2019.0,Sandeep Pandey,Amol Deshmukh,Hindi
1441665,Basheerinte Premalekhanam,2017.0,Aneesh Anwar,Madhu,Malayalam
1441714,Kazwa: A Million Lanterns,2016.0,Samarth Mahajan,,Hindi
1441746,Jaanisaar,2015.0,Muzaffar Ali,Pernia Qureshi,Hindi
1441754,Chaar Cutting,2015.0,Hardik Mehta,Naveen Kasturia,Hindi
1441827,No. 66 Madhura Bus,2012.0,Nishad M A,Pasupathy,Malayalam
1441838,The Red Point,2012.0,Swapan Ahmed,Mamnun Hasan Emon,"Bengali, Bangla"
1441845,Vellore Maavattam,2011.0,R. N. R. Manohar,Nandha,Tamil
1441861,Kamera,2011.0,Nijo Jonson,Karun Anand,Hindi
1441867,Prem by Chance,2010.0,Sudeshna Roy,Abir Chatterjee,"Bengali, Bangla"
1441882,Priotomeshu,2009.0,Morshedul Islam,Afsana Mimi,"Bengali, Bangla"
1441928,Rakshakan,2007.0,Thulasidas,Kalabhavan Mani,Malayalam
1442035,Mangamma,1997.0,T. V. Chandran,Revathi,Malayalam
1442038,Bombay Priyudu,1996.0,K Raghavendra Rao,J. D. Chakravarthi,Telugu
1442075,Mast Kalandar,1991.0,Rahul Rawail,Dimple Kapadia,Hindi
1442094,Imaandaar,1987.0,Sushil Malik,Sanjay Dutt,Hindi
1442096,Uppu,1987.0,V. K. Pavithran,P. T. Kunju Muhammed,Malayalam
1442102,Kochuthemmadi,1986.0,A. Vincent,Mammootty,Malayalam
1442138,Nidra,1981.0,Bharathan,Vijay Menon,Malayalam
1442199,News About the Heroine,1967.0,Agradoot,Uttam Kumar,"Bengali, Bangla"
1442207,Shankhabela,1966.0,Agragami,Madhabi Mukherjee,"Bengali, Bangla"
1442235,Baghdadh Thirudan,1960.0,T. P. Sundram,M. G. Ramachandran,Tamil
1442461,Sabdham,,Arivazhagan Venkatachalam,Aadhi Pinisetty,Tamil
1442569,Kolkata Chalantika,2022.0,Pavel Bhattacharjee,Saurav Das,"Bengali, Bangla"
1442589,Clouds of Monsoon,2022.0,Ketan Kuril,,Hindi
1442624,Alice in Panchalinadu,2021.0,Sudhin Vamattam,Ajay Mathew,Malayalam
1442660,Who Was It: The Beginning(Part 1),2020.0,Akaash Dutta,Arunava Biswas,"Bengali, Bangla"
1442715,Munthiri Monchan,2019.0,,Manesh Krishna,Malayalam
1442719,Girmit,2019.0,Ravi Basrur,Aaradhya Shetty,Kannada
1442754,Vandi,2018.0,Rajesh Balachandiran,Vidharth,Tamil
1442763,Savaari,2018.0,Asok Nair,Suraj Venjaramoodu,Malayalam
1442784,Kalathur Gramam,2017.0,Saran K. Advaithan,Kishore,Tamil
1442832,Ishtakamya,2016.0,Nagathihalli Chandrashekar,Mayuri Kyatari,Kannada
1442885,Meena,2014.0,Lucy Liu,Almaas,Hindi
1442938,Bumboo,2012.0,Jagdish Rajpurohit,Kavin Dave,Hindi
1442965,"Love, Wrinkle-free",2011.0,,,Kannada
1442973,Kanimozhi,2010.0,M. S. Sripathy,Jai Sampath,Tamil
1443049,Dollhouse,2006.0,Morshedul Islam,,"Bengali, Bangla"
1443093,Kurumbu,2003.0,Vishnuvardhan,Allari Naresh,Tamil
1443113,Shirdi Sai Baba,2001.0,Deepak Balraj Vij,Sudhir Dalvi,Hindi
1443140,Sanam,1997.0,Aziz Sejawal,Vivek Mushran,Hindi
1443184,Pyaar Ka Saaya,1991.0,Vinod K. Verma,Amrita Singh,Hindi
1443185,Santhwanam,1991.0,Sibi Malayil,Nedumudi Venu,Malayalam
1443205,Paap Ko Jalaa Kar Raakh Kar Doonga,1988.0,K.R. Reddy,Dharmendra,Hindi
1443223,Sadaa Suhagan,1986.0,Rama Rao Tatineni,Jeetendra,Hindi
1443317,Moments with the Maestro,1970.0,Pramod Pati,Ravi Shankar,Hindi
1443337,Oonche Log,1965.0,Phani Majumdar,Ashok Kumar,Hindi
1443423,Leatherface,1939.0,Vijay Bhatt,Paidi Jairaj,Hindi
1443553,Narayan Pustika 2 - Endless,2026.0,,,Hindi
1443554,Rifle Club,2024.0,Aashiq Abu,Dileesh Pothan,Malayalam
1443581,Annapoorni,2023.0,Lional Joshua,Losliya Mariyanesan,Tamil
1443637,Uttwaraan,2022.0,Indraadip Dasgupta,Ankush Hazra,"Bengali, Bangla"
1443673,Hridpindo,2022.0,Shieladitya Moulik,Prantik Banerjee,"Bengali, Bangla"
1443708,Black Bud,2021.0,Amol Kale,Atul Kulkarni,Hindi
1443886,Himalayathile Kashmalan,2017.0,Abhiram Suresh Unnithan,Jins Baskar,Malayalam
1443924,Simpallag Innondh Love Story,2016.0,,,Kannada
1443949,Jalam,2015.0,Padmakumar M,Priyanka Nair,Malayalam
1443978,Adhe Adhure,2014.0,Rohit Philip,Mohan Agashe,Hindi
1444004,Back Bench Student,2013.0,Madhura Sridhar Reddy,Mahat Raghavendra,Telugu
1444009,Lakshmi,2013.0,Raghava Loki,Shivaraj Kumar,Kannada
1444054,Banshiwala,2010.0,Anjan Das,Shayan Munshi,"Bengali, Bangla"
1444105,Nayagan,2008.0,Saravana Sakthi,J. K. Rithesh,Tamil
1444136,Poi,2006.0,K. Balachander,Uday Kiran,Tamil
1444161,Naam Gum Jaayega,2005.0,Amol Shetge,Raqesh Bapat,Hindi
1444173,Firestar,2004.0,Karim Youssef Joe,Suresh Gopi,Malayalam
1444204,Looty,2001.0,Sakthi Paramesh,Sathyaraj,Tamil
1444270,Anmol,1993.0,Ketan Desai,Rishi Kapoor,Hindi
1444311,Insaaf,1987.0,Mukul Anand,Vinod Khanna,Hindi
1444328,Meri Adalat,1984.0,A. T. Raghu,Rajinikanth,Hindi
1444340,Ahista Ahista,1981.0,,Ashalata,Hindi
1444360,Kartavya,1979.0,Mohan Segal,Dharmendra,Hindi
1444379,Maa,1976.0,M. A. Thirumugam,Dharmendra,Hindi
1444383,Chalte Chalte,1976.0,Sunder Dar,Simi Garewal,Hindi
1444397,Bangarada Panjara,1974.0,V. Somashekar,Dr. Rajkumar,Kannada
